,userid,version,sum_gamerounds,retention_1,retention_7,number
13700,1518403,gate_40,13.0,False,False,13700
13703,1518573,gate_40,10.0,False,False,13703
13706,1519092,gate_40,7.0,False,False,13706
13711,1519761,gate_40,2.0,False,False,13711
13712,1519769,gate_40,17.0,True,True,13712
13713,1520134,gate_40,78.0,True,False,13713
13714,1520167,gate_40,71.0,True,False,13714
13715,1520485,gate_40,1.0,False,False,13715
13716,1520555,gate_40,38.0,False,False,13716
13719,1521142,gate_40,86.0,True,False,13719
13721,1521242,gate_40,21.0,False,False,13721
13723,1521315,gate_40,78.0,True,False,13723
13724,1522201,gate_40,22.0,False,False,13724
13725,1522319,gate_40,10.0,False,False,13725
13727,1523098,gate_40,169.0,True,True,13727
13731,1523416,gate_40,13.0,True,False,13731
13734,1523543,gate_40,23.0,False,False,13734
13735,1523663,gate_40,15.0,True,False,13735
13739,1523902,gate_40,184.0,True,True,13739
13741,1524130,gate_40,15.0,False,False,13741
13744,1524348,gate_40,20.0,True,False,13744
13745,1524404,gate_40,75.0,False,True,13745
13748,1524538,gate_40,3.0,False,False,13748
13752,1524878,gate_40,72.0,True,False,13752
13754,1525041,gate_40,19.0,False,False,13754
13756,1525098,gate_40,18.0,True,False,13756
13757,1525135,gate_40,2.0,False,False,13757
13759,1525278,gate_40,0.0,False,False,13759
13761,1525381,gate_40,5.0,True,False,13761
13763,1525391,gate_40,4.0,False,False,13763
13764,1525527,gate_40,32.0,True,False,13764
13765,1525698,gate_40,9.0,False,False,13765
13767,1525981,gate_40,0.0,False,False,13767
13768,1526230,gate_40,1.0,False,False,13768
13769,1526518,gate_40,52.0,True,False,13769
13777,1527405,gate_40,19.0,False,False,13777
13779,1527536,gate_40,133.0,True,True,13779
13785,1528244,gate_40,17.0,True,False,13785
13788,1528592,gate_40,6.0,False,False,13788
13789,1528764,gate_40,38.0,True,False,13789
13791,1529089,gate_40,39.0,False,True,13791
13793,1529107,gate_40,108.0,True,True,13793
13794,1529126,gate_40,1.0,False,False,13794
13795,1529152,gate_40,2.0,False,False,13795
13796,1529248,gate_40,1.0,False,False,13796
13798,1529854,gate_40,39.0,True,False,13798
13802,1530457,gate_40,20.0,True,False,13802
13808,1531152,gate_40,16.0,False,False,13808
13813,1531689,gate_40,6.0,False,False,13813
13817,1531888,gate_40,5.0,False,False,13817
13818,1531938,gate_40,8.0,False,False,13818
13824,1533002,gate_40,6.0,False,False,13824
13826,1533325,gate_40,12.0,True,False,13826
13827,1533337,gate_40,101.0,True,True,13827
13828,1533923,gate_40,286.0,True,True,13828
13830,1533972,gate_40,2.0,False,False,13830
13831,1534040,gate_40,32.0,False,False,13831
13832,1534076,gate_40,2.0,False,False,13832
13833,1534186,gate_40,201.0,True,False,13833
13835,1534212,gate_40,4.0,False,False,13835
13838,1534340,gate_40,9.0,False,False,13838
13843,1534783,gate_40,2.0,True,False,13843
13845,1535056,gate_40,1.0,False,False,13845
13847,1535279,gate_40,68.0,True,False,13847
13848,1535400,gate_40,21.0,False,False,13848
13851,1535804,gate_40,20.0,False,False,13851
13852,1535848,gate_40,1.0,False,False,13852
13853,1536042,gate_40,254.0,True,True,13853
13855,1536178,gate_40,439.0,True,True,13855
13858,1536279,gate_40,5.0,False,False,13858
13859,1536384,gate_40,498.0,True,True,13859
13860,1536417,gate_40,1.0,False,False,13860
13862,1536582,gate_40,7.0,False,False,13862
13863,1536830,gate_40,11.0,True,False,13863
13864,1536872,gate_40,10.0,True,False,13864
13865,1537138,gate_40,1.0,False,False,13865
13866,1537219,gate_40,6.0,False,False,13866
13867,1537321,gate_40,27.0,False,False,13867
13869,1537475,gate_40,50.0,True,False,13869
13871,1537916,gate_40,104.0,False,True,13871
13872,1538042,gate_40,38.0,False,False,13872
13874,1538120,gate_40,0.0,False,False,13874
13875,1538258,gate_40,31.0,False,False,13875
13876,1538404,gate_40,4.0,True,True,13876
13877,1538487,gate_40,39.0,True,False,13877
13878,1538535,gate_40,0.0,False,False,13878
13881,1538711,gate_40,166.0,False,True,13881
13883,1538968,gate_40,1.0,False,False,13883
13885,1539163,gate_40,31.0,True,False,13885
13889,1539706,gate_40,135.0,True,False,13889
13890,1539813,gate_40,95.0,False,False,13890
13895,1540206,gate_40,19.0,True,False,13895
13897,1540328,gate_40,17.0,True,False,13897
13898,1540332,gate_40,1.0,False,False,13898
13899,1540552,gate_40,6.0,False,False,13899
13900,1540582,gate_40,13.0,False,False,13900
13901,1540639,gate_40,5.0,False,False,13901
13905,1540962,gate_40,2.0,False,False,13905
13906,1541241,gate_40,18.0,False,False,13906
13909,1541472,gate_40,67.0,False,True,13909
13910,1541564,gate_40,6.0,False,False,13910
13912,1541974,gate_40,26.0,True,False,13912
13913,1541986,gate_40,25.0,True,False,13913
13914,1542021,gate_40,47.0,True,False,13914
13915,1542046,gate_40,43.0,False,False,13915
13918,1542320,gate_40,22.0,False,False,13918
13919,1542444,gate_40,68.0,True,True,13919
13920,1542502,gate_40,42.0,False,False,13920
13921,1542571,gate_40,7.0,False,False,13921
13925,1543094,gate_40,3.0,False,False,13925
13926,1543151,gate_40,301.0,True,True,13926
13929,1543258,gate_40,4.0,False,False,13929
13930,1543293,gate_40,4.0,False,False,13930
13933,1543601,gate_40,13.0,False,False,13933
13937,1543953,gate_40,100.0,True,False,13937
13938,1544007,gate_40,1.0,False,False,13938
13939,1544113,gate_40,7.0,False,False,13939
13940,1544498,gate_40,33.0,True,False,13940
13946,1544784,gate_40,17.0,False,False,13946
13947,1544828,gate_40,9.0,False,False,13947
13948,1545120,gate_40,5.0,True,False,13948
13958,1546520,gate_40,323.0,False,False,13958
13960,1546929,gate_40,126.0,True,True,13960
13961,1546930,gate_40,86.0,True,False,13961
13963,1547284,gate_40,267.0,True,True,13963
13967,1547806,gate_40,62.0,True,False,13967
13968,1547900,gate_40,2.0,False,False,13968
13969,1548379,gate_40,142.0,True,False,13969
13972,1548766,gate_40,68.0,False,False,13972
13973,1548833,gate_40,6.0,False,False,13973
13975,1548975,gate_40,48.0,True,False,13975
13980,1549408,gate_40,53.0,True,False,13980
13983,1549514,gate_40,80.0,True,False,13983
13985,1549649,gate_40,41.0,True,False,13985
13986,1549810,gate_40,29.0,True,False,13986
13990,1550378,gate_40,39.0,True,True,13990
13993,1550712,gate_40,550.0,True,True,13993
13994,1550759,gate_40,66.0,True,True,13994
13995,1550804,gate_40,2.0,False,False,13995
13996,1551101,gate_40,179.0,True,True,13996
14000,1551840,gate_40,55.0,True,False,14000
14001,1551904,gate_40,0.0,False,False,14001
14003,1552326,gate_40,11.0,False,False,14003
14004,1552443,gate_40,0.0,False,False,14004
14007,1552697,gate_40,10.0,True,False,14007
14008,1553158,gate_40,86.0,True,False,14008
14009,1553170,gate_40,51.0,False,False,14009
14011,1553330,gate_40,348.0,True,True,14011
14014,1553725,gate_40,32.0,True,False,14014
14017,1553950,gate_40,176.0,True,False,14017
14018,1554020,gate_40,2.0,False,False,14018
14020,1554145,gate_40,39.0,True,False,14020
14028,1554916,gate_40,44.0,True,False,14028
14029,1554933,gate_40,86.0,True,True,14029
14030,1554994,gate_40,25.0,False,False,14030
14031,1555093,gate_40,112.0,False,False,14031
14033,1555319,gate_40,64.0,True,False,14033
14034,1555582,gate_40,69.0,True,True,14034
14039,1556215,gate_40,7.0,False,False,14039
14041,1556815,gate_40,400.0,True,True,14041
14042,1556822,gate_40,8.0,True,False,14042
14043,1556843,gate_40,2.0,False,False,14043
14045,1556853,gate_40,0.0,False,False,14045
14048,1557093,gate_40,3.0,True,False,14048
14049,1557118,gate_40,1.0,False,False,14049
14050,1557302,gate_40,3.0,False,False,14050
14054,1557997,gate_40,112.0,True,False,14054
14055,1558054,gate_40,0.0,False,False,14055
14056,1558068,gate_40,7.0,False,False,14056
14062,1558401,gate_40,2.0,False,False,14062
14064,1558754,gate_40,5.0,False,False,14064
14065,1558755,gate_40,119.0,True,True,14065
14067,1558996,gate_40,40.0,True,False,14067
14068,1559238,gate_40,2.0,False,False,14068
14070,1559330,gate_40,18.0,True,False,14070
14074,1559690,gate_40,13.0,True,False,14074
14077,1559930,gate_40,11.0,True,False,14077
14079,1560177,gate_40,14.0,False,False,14079
14083,1560475,gate_40,9.0,False,False,14083
14086,1560728,gate_40,5.0,False,False,14086
14088,1560881,gate_40,45.0,True,False,14088
14090,1560984,gate_40,0.0,False,False,14090
14091,1561100,gate_40,9.0,False,False,14091
14092,1561124,gate_40,0.0,False,False,14092
14093,1561196,gate_40,243.0,True,True,14093
14095,1561682,gate_40,0.0,False,False,14095
14097,1562138,gate_40,284.0,True,True,14097
14098,1562186,gate_40,44.0,True,False,14098
14101,1562628,gate_40,47.0,False,True,14101
14102,1562661,gate_40,4.0,True,False,14102
14103,1563007,gate_40,97.0,False,True,14103
14104,1563099,gate_40,5.0,False,False,14104
14105,1563310,gate_40,111.0,True,False,14105
14107,1563456,gate_40,127.0,True,False,14107
14108,1563533,gate_40,81.0,True,True,14108
14111,1564345,gate_40,5.0,False,False,14111
14115,1564527,gate_40,164.0,True,True,14115
14116,1564924,gate_40,8.0,True,False,14116
14117,1564987,gate_40,2.0,False,False,14117
14119,1565274,gate_40,52.0,False,False,14119
14124,1565608,gate_40,50.0,True,True,14124
14126,1565836,gate_40,62.0,False,False,14126
14128,1566118,gate_40,2.0,False,False,14128
14133,1566531,gate_40,26.0,True,False,14133
14135,1566731,gate_40,79.0,True,False,14135
14136,1566792,gate_40,101.0,True,True,14136
14141,1567235,gate_40,78.0,True,False,14141
14144,1567743,gate_40,31.0,True,False,14144
14146,1568050,gate_40,18.0,False,False,14146
14147,1568443,gate_40,4.0,False,True,14147
14150,1569095,gate_40,25.0,False,False,14150
14151,1569131,gate_40,204.0,False,True,14151
14153,1569586,gate_40,250.0,True,False,14153
14154,1569590,gate_40,45.0,False,False,14154
14156,1569961,gate_40,92.0,True,False,14156
14159,1570443,gate_40,11.0,True,False,14159
14160,1570792,gate_40,284.0,True,True,14160
14161,1570795,gate_40,10.0,False,False,14161
14163,1571084,gate_40,89.0,True,True,14163
14164,1571252,gate_40,93.0,True,True,14164
14165,1571269,gate_40,528.0,True,False,14165
14167,1571376,gate_40,130.0,False,True,14167
14169,1571591,gate_40,69.0,True,False,14169
14170,1571803,gate_40,9.0,True,False,14170
14171,1571810,gate_40,31.0,True,False,14171
14172,1571839,gate_40,3.0,False,False,14172
14175,1572102,gate_40,3.0,False,False,14175
14178,1572383,gate_40,2.0,False,False,14178
14180,1572469,gate_40,6.0,False,False,14180
14182,1572743,gate_40,29.0,True,False,14182
14188,1573305,gate_40,56.0,True,False,14188
14189,1573353,gate_40,1.0,False,False,14189
14191,1573510,gate_40,337.0,True,True,14191
14194,1573809,gate_40,55.0,True,True,14194
14196,1573979,gate_40,93.0,True,False,14196
14197,1574070,gate_40,31.0,True,False,14197
14199,1574541,gate_40,26.0,False,True,14199
14200,1574670,gate_40,4.0,True,False,14200
14201,1574684,gate_40,2.0,False,False,14201
14206,1575055,gate_40,72.0,False,True,14206
14207,1575111,gate_40,2.0,False,False,14207
14208,1575276,gate_40,19.0,True,False,14208
14210,1575529,gate_40,86.0,True,True,14210
14213,1576751,gate_40,10.0,False,False,14213
14216,1577340,gate_40,17.0,True,False,14216
14219,1577388,gate_40,8.0,False,False,14219
14220,1577492,gate_40,8.0,False,False,14220
14221,1577572,gate_40,32.0,False,False,14221
14223,1577896,gate_40,121.0,True,True,14223
14224,1577902,gate_40,105.0,True,False,14224
14226,1577908,gate_40,23.0,False,False,14226
14227,1578429,gate_40,1.0,False,False,14227
14228,1578456,gate_40,30.0,True,True,14228
14230,1578489,gate_40,30.0,True,False,14230
14231,1578511,gate_40,21.0,True,False,14231
14232,1578616,gate_40,5.0,False,False,14232
14234,1578970,gate_40,25.0,True,False,14234
14236,1579293,gate_40,1.0,False,False,14236
14238,1579334,gate_40,4.0,False,False,14238
14241,1579619,gate_40,24.0,True,False,14241
14243,1579850,gate_40,1.0,False,False,14243
14245,1579997,gate_40,15.0,False,False,14245
14246,1580030,gate_40,127.0,True,False,14246
14249,1580273,gate_40,2.0,False,False,14249
14251,1580433,gate_40,15.0,False,False,14251
14252,1580458,gate_40,6.0,True,False,14252
14254,1580955,gate_40,5.0,False,False,14254
14257,1581256,gate_40,1.0,False,False,14257
14258,1581388,gate_40,3.0,False,False,14258
14259,1581431,gate_40,12.0,False,False,14259
14268,1582472,gate_40,173.0,True,True,14268
14269,1582486,gate_40,65.0,False,False,14269
14270,1582634,gate_40,1.0,False,False,14270
14272,1582835,gate_40,179.0,True,True,14272
14275,1583006,gate_40,6.0,True,False,14275
14280,1583703,gate_40,12.0,True,False,14280
14282,1583963,gate_40,6.0,False,False,14282
14283,1583966,gate_40,49.0,True,False,14283
14284,1584150,gate_40,5.0,False,False,14284
14287,1584528,gate_40,19.0,True,False,14287
14288,1584942,gate_40,21.0,False,True,14288
14291,1585099,gate_40,7.0,False,False,14291
14292,1585186,gate_40,0.0,False,False,14292
14293,1585206,gate_40,11.0,True,False,14293
14297,1585387,gate_40,7.0,False,False,14297
14298,1585434,gate_40,29.0,True,False,14298
14299,1585505,gate_40,7.0,False,False,14299
14300,1585678,gate_40,0.0,False,False,14300
14301,1585741,gate_40,12.0,False,False,14301
14304,1585844,gate_40,5.0,False,False,14304
14310,1586502,gate_40,11.0,True,True,14310
14311,1586596,gate_40,4.0,True,False,14311
14313,1586632,gate_40,236.0,True,True,14313
14314,1586777,gate_40,22.0,True,True,14314
14317,1587186,gate_40,6.0,False,False,14317
14318,1587411,gate_40,9.0,True,False,14318
14319,1587430,gate_40,6.0,False,False,14319
14323,1587891,gate_40,4.0,False,False,14323
14325,1588060,gate_40,3.0,False,False,14325
14326,1588123,gate_40,3.0,False,False,14326
14327,1588129,gate_40,69.0,True,True,14327
14328,1588177,gate_40,28.0,True,False,14328
14332,1588811,gate_40,78.0,True,False,14332
14340,1589837,gate_40,49.0,False,False,14340
14346,1590635,gate_40,8.0,False,False,14346
14348,1590859,gate_40,91.0,True,True,14348
14349,1590873,gate_40,82.0,True,False,14349
14351,1591588,gate_40,229.0,False,True,14351
14352,1591802,gate_40,74.0,True,True,14352
14353,1591868,gate_40,7.0,False,False,14353
14355,1592194,gate_40,1.0,False,False,14355
14359,1592474,gate_40,71.0,True,False,14359
14360,1592516,gate_40,3.0,False,False,14360
14361,1592751,gate_40,2.0,False,False,14361
14363,1592966,gate_40,11.0,True,False,14363
14366,1593332,gate_40,0.0,False,False,14366
14368,1593514,gate_40,128.0,True,False,14368
14371,1594197,gate_40,7.0,False,False,14371
14372,1594403,gate_40,22.0,True,False,14372
14375,1594635,gate_40,2.0,False,False,14375
14376,1594640,gate_40,313.0,True,True,14376
14377,1594710,gate_40,5.0,True,False,14377
14378,1594785,gate_40,13.0,True,False,14378
14383,1595302,gate_40,80.0,True,True,14383
14388,1596351,gate_40,16.0,True,False,14388
14390,1596628,gate_40,3.0,True,False,14390
14391,1596764,gate_40,45.0,True,False,14391
14400,1597501,gate_40,0.0,False,False,14400
14401,1597564,gate_40,5.0,True,False,14401
14407,1598486,gate_40,6.0,False,False,14407
14408,1598525,gate_40,26.0,False,False,14408
14409,1598548,gate_40,10.0,False,False,14409
14410,1598639,gate_40,18.0,False,False,14410
14412,1598728,gate_40,18.0,True,False,14412
14413,1599045,gate_40,49.0,True,False,14413
14414,1599193,gate_40,25.0,True,True,14414
14416,1599346,gate_40,52.0,False,True,14416
14423,1600539,gate_40,2.0,False,False,14423
14425,1600841,gate_40,18.0,False,False,14425
14426,1600861,gate_40,38.0,True,False,14426
14428,1601080,gate_40,8.0,False,False,14428
14429,1601213,gate_40,33.0,False,False,14429
14431,1601540,gate_40,21.0,False,False,14431
14432,1601553,gate_40,5.0,False,False,14432
14435,1602027,gate_40,4.0,False,False,14435
14436,1602266,gate_40,8.0,False,False,14436
14437,1602405,gate_40,7.0,False,False,14437
14440,1602521,gate_40,56.0,True,False,14440
14441,1602588,gate_40,4.0,False,False,14441
14442,1602640,gate_40,12.0,False,False,14442
14444,1602933,gate_40,9.0,False,False,14444
14445,1602986,gate_40,14.0,False,False,14445
14446,1603207,gate_40,96.0,True,True,14446
14448,1603650,gate_40,28.0,True,False,14448
14451,1604065,gate_40,6.0,False,False,14451
14453,1604250,gate_40,336.0,True,True,14453
14457,1604854,gate_40,118.0,True,True,14457
14458,1604909,gate_40,11.0,True,False,14458
14460,1605372,gate_40,15.0,False,True,14460
14462,1605559,gate_40,14.0,False,False,14462
14464,1605585,gate_40,1.0,False,False,14464
14466,1605876,gate_40,9.0,False,False,14466
14470,1606347,gate_40,34.0,True,True,14470
14473,1606590,gate_40,90.0,True,False,14473
14474,1606650,gate_40,47.0,True,True,14474
14475,1606663,gate_40,4.0,False,False,14475
14479,1607238,gate_40,6.0,False,False,14479
14480,1607309,gate_40,43.0,True,False,14480
14484,1608149,gate_40,120.0,True,True,14484
14485,1608172,gate_40,117.0,True,True,14485
14488,1608585,gate_40,5.0,False,False,14488
14489,1608636,gate_40,116.0,True,True,14489
14492,1608741,gate_40,9.0,True,False,14492
14494,1609062,gate_40,29.0,True,False,14494
14495,1609079,gate_40,11.0,False,False,14495
14496,1609291,gate_40,7.0,True,False,14496
14499,1609423,gate_40,15.0,True,False,14499
14501,1609620,gate_40,28.0,True,False,14501
14505,1610261,gate_40,114.0,True,True,14505
14507,1610531,gate_40,26.0,True,False,14507
14511,1610657,gate_40,3.0,False,False,14511
14512,1610664,gate_40,28.0,True,True,14512
14513,1610884,gate_40,29.0,False,False,14513
14514,1610977,gate_40,1.0,False,False,14514
14515,1611119,gate_40,11.0,True,False,14515
14516,1611218,gate_40,101.0,False,False,14516
14517,1611239,gate_40,26.0,True,False,14517
14524,1611737,gate_40,31.0,True,False,14524
14527,1612155,gate_40,312.0,True,True,14527
14528,1612337,gate_40,10.0,True,False,14528
14529,1612367,gate_40,71.0,False,True,14529
14531,1612463,gate_40,91.0,True,True,14531
14533,1612884,gate_40,11.0,True,False,14533
14534,1613020,gate_40,1.0,False,False,14534
14537,1613414,gate_40,16.0,True,False,14537
14539,1613969,gate_40,30.0,True,False,14539
14540,1614046,gate_40,3.0,False,False,14540
14543,1614330,gate_40,17.0,False,False,14543
14544,1614550,gate_40,115.0,True,False,14544
14545,1614562,gate_40,15.0,True,False,14545
14546,1615020,gate_40,32.0,True,False,14546
14550,1615263,gate_40,19.0,False,False,14550
14552,1615421,gate_40,9.0,False,False,14552
14554,1615503,gate_40,7.0,True,False,14554
14556,1615861,gate_40,84.0,True,False,14556
14560,1616149,gate_40,6.0,True,False,14560
14561,1616555,gate_40,63.0,False,False,14561
14563,1616977,gate_40,22.0,False,False,14563
14564,1617734,gate_40,60.0,True,True,14564
14565,1617803,gate_40,12.0,True,False,14565
14566,1617852,gate_40,3.0,False,False,14566
14567,1618031,gate_40,22.0,False,False,14567
14570,1618295,gate_40,51.0,True,False,14570
14573,1618570,gate_40,14.0,False,False,14573
14575,1618957,gate_40,31.0,False,False,14575
14576,1618958,gate_40,3.0,False,False,14576
14577,1619254,gate_40,67.0,True,False,14577
14581,1619667,gate_40,39.0,True,True,14581
14584,1619819,gate_40,0.0,False,False,14584
14586,1620202,gate_40,247.0,True,True,14586
14587,1620265,gate_40,7.0,False,False,14587
14589,1620542,gate_40,13.0,False,False,14589
14590,1620547,gate_40,66.0,False,False,14590
14591,1620621,gate_40,11.0,False,False,14591
14592,1620689,gate_40,72.0,False,True,14592
14593,1620788,gate_40,285.0,True,True,14593
14594,1620821,gate_40,19.0,False,False,14594
14596,1620919,gate_40,0.0,False,False,14596
14598,1621020,gate_40,13.0,False,False,14598
14599,1621049,gate_40,21.0,False,True,14599
14600,1621132,gate_40,6.0,False,False,14600
14603,1621651,gate_40,15.0,True,True,14603
14605,1621989,gate_40,55.0,True,False,14605
14606,1622160,gate_40,6.0,False,False,14606
14607,1622288,gate_40,126.0,True,False,14607
14610,1622568,gate_40,34.0,False,False,14610
14613,1622801,gate_40,4.0,False,False,14613
14615,1623111,gate_40,7.0,False,False,14615
14616,1623234,gate_40,662.0,True,True,14616
14617,1623382,gate_40,48.0,True,False,14617
14619,1623600,gate_40,12.0,True,False,14619
14620,1623725,gate_40,36.0,False,True,14620
14624,1623884,gate_40,3.0,False,False,14624
14628,1624683,gate_40,0.0,False,False,14628
14631,1624851,gate_40,2.0,False,False,14631
14634,1625307,gate_40,30.0,False,False,14634
14635,1625334,gate_40,7.0,False,False,14635
14637,1625516,gate_40,66.0,False,False,14637
14645,1626703,gate_40,157.0,True,True,14645
14646,1626841,gate_40,87.0,True,False,14646
14648,1627225,gate_40,0.0,False,False,14648
14650,1627518,gate_40,9.0,True,False,14650
14653,1627733,gate_40,119.0,True,False,14653
14655,1628148,gate_40,4.0,False,False,14655
14656,1628186,gate_40,4.0,False,False,14656
14657,1628535,gate_40,0.0,False,False,14657
14658,1628779,gate_40,13.0,False,False,14658
14660,1628796,gate_40,7.0,False,False,14660
14661,1628808,gate_40,22.0,True,False,14661
14662,1628814,gate_40,474.0,True,True,14662
14663,1628986,gate_40,403.0,True,True,14663
14664,1629028,gate_40,30.0,True,False,14664
14665,1629058,gate_40,40.0,True,False,14665
14666,1629371,gate_40,16.0,False,False,14666
14667,1629398,gate_40,1.0,False,False,14667
14668,1629452,gate_40,1.0,False,False,14668
14670,1629686,gate_40,24.0,True,False,14670
14671,1629695,gate_40,59.0,True,False,14671
14672,1629930,gate_40,200.0,True,False,14672
14673,1630272,gate_40,1.0,False,False,14673
14677,1630517,gate_40,1.0,False,False,14677
14678,1630605,gate_40,12.0,False,False,14678
14679,1630637,gate_40,60.0,True,False,14679
14681,1630922,gate_40,6.0,True,False,14681
14682,1631010,gate_40,11.0,True,False,14682
14683,1631068,gate_40,7.0,False,False,14683
14685,1631148,gate_40,3.0,False,False,14685
14687,1631670,gate_40,1.0,False,False,14687
14688,1631687,gate_40,16.0,False,False,14688
14690,1631732,gate_40,339.0,True,True,14690
14691,1631791,gate_40,55.0,True,True,14691
14692,1632095,gate_40,215.0,True,True,14692
14696,1632621,gate_40,6.0,True,False,14696
14697,1632739,gate_40,11.0,False,False,14697
14698,1632893,gate_40,140.0,True,True,14698
14701,1633246,gate_40,26.0,False,False,14701
14705,1633695,gate_40,12.0,False,False,14705
14707,1633791,gate_40,12.0,True,False,14707
14709,1633975,gate_40,102.0,True,False,14709
14710,1634546,gate_40,16.0,False,False,14710
14712,1635002,gate_40,112.0,True,True,14712
14713,1635289,gate_40,1.0,False,False,14713
14714,1635316,gate_40,2.0,False,False,14714
14718,1635662,gate_40,62.0,True,False,14718
14720,1635895,gate_40,89.0,True,True,14720
14722,1636225,gate_40,11.0,False,False,14722
14724,1636310,gate_40,2.0,False,False,14724
14725,1636324,gate_40,10.0,True,False,14725
14727,1636474,gate_40,8.0,True,False,14727
14731,1636935,gate_40,16.0,False,True,14731
14732,1637008,gate_40,399.0,True,True,14732
14733,1637062,gate_40,7.0,False,False,14733
14736,1637231,gate_40,93.0,False,False,14736
14737,1637277,gate_40,95.0,True,True,14737
14740,1637357,gate_40,5.0,False,False,14740
14741,1637624,gate_40,86.0,True,False,14741
14744,1637838,gate_40,15.0,True,False,14744
14745,1637865,gate_40,31.0,True,False,14745
14746,1637926,gate_40,36.0,True,False,14746
14747,1638049,gate_40,127.0,True,False,14747
14748,1638167,gate_40,121.0,True,False,14748
14752,1638516,gate_40,16.0,False,False,14752
14753,1638552,gate_40,6.0,False,False,14753
14755,1638657,gate_40,11.0,False,False,14755
14757,1638748,gate_40,38.0,False,False,14757
14759,1638865,gate_40,2.0,False,False,14759
14760,1638979,gate_40,108.0,True,False,14760
14761,1639107,gate_40,7.0,False,False,14761
14762,1639377,gate_40,14.0,True,False,14762
14765,1640066,gate_40,491.0,True,True,14765
14771,1640593,gate_40,1.0,False,False,14771
14772,1640632,gate_40,1.0,False,True,14772
14774,1640644,gate_40,4.0,False,False,14774
14775,1641136,gate_40,6.0,False,False,14775
14776,1641185,gate_40,5.0,True,False,14776
14780,1641379,gate_40,17.0,True,False,14780
14781,1641398,gate_40,1.0,False,False,14781
14782,1641432,gate_40,39.0,True,False,14782
14783,1641566,gate_40,9.0,False,False,14783
14785,1641786,gate_40,1.0,False,False,14785
14789,1642167,gate_40,6.0,False,False,14789
14790,1642198,gate_40,14.0,False,True,14790
14791,1642246,gate_40,316.0,False,True,14791
14792,1642502,gate_40,7.0,False,False,14792
14794,1642847,gate_40,1.0,False,False,14794
14795,1642976,gate_40,10.0,True,False,14795
14798,1643227,gate_40,16.0,True,False,14798
14800,1643344,gate_40,7.0,False,False,14800
14802,1643924,gate_40,2.0,False,False,14802
14803,1643964,gate_40,106.0,True,True,14803
14806,1644294,gate_40,11.0,True,False,14806
14808,1644499,gate_40,1.0,False,False,14808
14809,1644532,gate_40,3.0,False,False,14809
14811,1644607,gate_40,17.0,False,False,14811
14815,1644978,gate_40,3.0,False,False,14815
14816,1645084,gate_40,41.0,True,False,14816
14818,1645246,gate_40,1.0,False,False,14818
14821,1645625,gate_40,7.0,True,False,14821
14825,1645890,gate_40,103.0,True,False,14825
14826,1646105,gate_40,105.0,True,True,14826
14827,1646146,gate_40,45.0,True,False,14827
14828,1646287,gate_40,22.0,True,False,14828
14832,1646638,gate_40,46.0,True,False,14832
14833,1646847,gate_40,26.0,False,False,14833
14835,1647350,gate_40,21.0,False,False,14835
14837,1647566,gate_40,368.0,False,True,14837
14838,1647765,gate_40,63.0,True,False,14838
14839,1647835,gate_40,83.0,True,True,14839
14840,1647908,gate_40,102.0,True,True,14840
14842,1648366,gate_40,495.0,True,False,14842
14849,1649159,gate_40,1.0,False,False,14849
14851,1649350,gate_40,5.0,True,False,14851
14852,1649417,gate_40,0.0,False,False,14852
14854,1649782,gate_40,40.0,True,True,14854
14855,1649791,gate_40,31.0,False,False,14855
14856,1649857,gate_40,41.0,True,False,14856
14857,1650003,gate_40,52.0,True,False,14857
14859,1650105,gate_40,1.0,False,False,14859
14861,1650177,gate_40,5.0,False,False,14861
14862,1650376,gate_40,21.0,True,False,14862
14863,1650455,gate_40,51.0,True,True,14863
14867,1650630,gate_40,205.0,True,True,14867
14871,1650923,gate_40,4.0,False,False,14871
14872,1650940,gate_40,56.0,True,True,14872
14873,1651375,gate_40,1.0,False,False,14873
14875,1651605,gate_40,4.0,False,False,14875
14877,1651658,gate_40,5.0,False,False,14877
14878,1651661,gate_40,41.0,True,False,14878
14880,1651696,gate_40,84.0,True,True,14880
14881,1652416,gate_40,22.0,False,False,14881
14883,1652596,gate_40,63.0,False,False,14883
14885,1652996,gate_40,65.0,True,True,14885
14886,1653030,gate_40,1.0,False,False,14886
14887,1653157,gate_40,9.0,False,False,14887
14890,1653889,gate_40,84.0,True,True,14890
14891,1654175,gate_40,11.0,False,False,14891
14895,1654452,gate_40,11.0,False,False,14895
14897,1654512,gate_40,6.0,True,False,14897
14898,1654555,gate_40,293.0,True,True,14898
14899,1654651,gate_40,144.0,False,True,14899
14901,1654714,gate_40,126.0,True,False,14901
14902,1654720,gate_40,0.0,False,False,14902
14903,1654773,gate_40,115.0,True,True,14903
14904,1654927,gate_40,26.0,False,False,14904
14905,1654979,gate_40,5.0,False,False,14905
14906,1655048,gate_40,1.0,False,False,14906
14907,1655135,gate_40,5.0,False,False,14907
14908,1655335,gate_40,230.0,True,False,14908
14909,1655531,gate_40,52.0,True,False,14909
14911,1655636,gate_40,36.0,False,False,14911
14912,1655657,gate_40,2.0,False,False,14912
14915,1656050,gate_40,0.0,False,False,14915
14923,1656811,gate_40,3.0,False,False,14923
14924,1657200,gate_40,0.0,False,False,14924
14925,1657212,gate_40,3.0,False,False,14925
14928,1657478,gate_40,15.0,False,False,14928
14933,1658016,gate_40,19.0,True,False,14933
