,userid,version,sum_gamerounds,retention_1,retention_7,number
11141,1231876,gate_30,78.0,True,True,11141
11143,1232079,gate_30,462.0,True,True,11143
11144,1232096,gate_30,1.0,False,False,11144
11155,1232582,gate_30,37.0,True,False,11155
11157,1232741,gate_30,163.0,True,True,11157
11158,1232744,gate_30,547.0,False,True,11158
11160,1233086,gate_30,32.0,False,False,11160
11163,1233333,gate_30,31.0,False,False,11163
11166,1233609,gate_30,1.0,False,False,11166
11169,1233908,gate_30,15.0,True,False,11169
11170,1234016,gate_30,37.0,True,False,11170
11171,1234029,gate_30,26.0,False,True,11171
11172,1234054,gate_30,238.0,True,True,11172
11174,1234274,gate_30,152.0,True,True,11174
11175,1234325,gate_30,0.0,False,False,11175
11177,1234640,gate_30,62.0,True,True,11177
11180,1234848,gate_30,24.0,True,False,11180
11181,1235027,gate_30,56.0,True,True,11181
11185,1235270,gate_30,67.0,True,False,11185
11187,1235687,gate_30,0.0,False,False,11187
11188,1236048,gate_30,1.0,False,False,11188
11190,1236612,gate_30,57.0,True,False,11190
11194,1236911,gate_30,101.0,True,True,11194
11195,1237270,gate_30,120.0,True,True,11195
11198,1237525,gate_30,8.0,False,False,11198
11200,1237649,gate_30,171.0,True,True,11200
11201,1237865,gate_30,38.0,True,False,11201
11205,1238191,gate_30,1.0,True,False,11205
11208,1238384,gate_30,163.0,True,False,11208
11209,1238620,gate_30,93.0,True,True,11209
11211,1238954,gate_30,33.0,False,False,11211
11212,1239022,gate_30,1.0,False,False,11212
11213,1239067,gate_30,35.0,True,False,11213
11214,1239102,gate_30,50.0,True,False,11214
11217,1239346,gate_30,94.0,True,False,11217
11218,1239437,gate_30,113.0,True,True,11218
11220,1239655,gate_30,1.0,True,False,11220
11223,1239699,gate_30,11.0,False,False,11223
11224,1240017,gate_30,15.0,False,False,11224
11225,1240024,gate_30,97.0,True,True,11225
11227,1240141,gate_30,16.0,False,False,11227
11230,1240595,gate_30,57.0,True,True,11230
11233,1241697,gate_30,37.0,True,False,11233
11236,1242017,gate_30,21.0,True,False,11236
11239,1242563,gate_30,18.0,True,True,11239
11240,1242638,gate_30,66.0,False,True,11240
11242,1242937,gate_30,43.0,True,False,11242
11244,1243163,gate_30,2.0,True,False,11244
11245,1243295,gate_30,225.0,True,True,11245
11247,1243340,gate_30,199.0,True,True,11247
11249,1243637,gate_30,129.0,True,True,11249
11251,1243726,gate_30,12.0,False,False,11251
11254,1243973,gate_30,0.0,False,False,11254
11255,1244044,gate_30,3.0,False,False,11255
11256,1244052,gate_30,36.0,False,False,11256
11261,1244910,gate_30,70.0,True,False,11261
11262,1245245,gate_30,16.0,False,False,11262
11264,1245281,gate_30,648.0,True,True,11264
11265,1245334,gate_30,14.0,False,False,11265
11266,1245416,gate_30,5.0,False,False,11266
11267,1245506,gate_30,1.0,False,False,11267
11270,1245778,gate_30,70.0,True,True,11270
11271,1245843,gate_30,32.0,False,False,11271
11272,1245964,gate_30,1.0,False,False,11272
11273,1245980,gate_30,75.0,True,True,11273
11274,1246288,gate_30,143.0,True,False,11274
11277,1246379,gate_30,56.0,False,True,11277
11278,1246410,gate_30,29.0,False,True,11278
11279,1246425,gate_30,24.0,True,False,11279
11280,1246442,gate_30,4.0,False,False,11280
11283,1246629,gate_30,14.0,False,False,11283
11285,1246678,gate_30,12.0,True,False,11285
11286,1246865,gate_30,24.0,False,False,11286
11288,1246966,gate_30,196.0,True,False,11288
11289,1247001,gate_30,22.0,False,False,11289
11292,1247537,gate_30,10.0,False,False,11292
11294,1247830,gate_30,77.0,False,True,11294
11295,1247841,gate_30,16.0,False,False,11295
11300,1248220,gate_30,0.0,False,False,11300
11301,1248342,gate_30,140.0,True,True,11301
11302,1248378,gate_30,64.0,True,False,11302
11303,1248556,gate_30,35.0,True,False,11303
11305,1249098,gate_30,87.0,True,False,11305
11306,1249129,gate_30,61.0,True,False,11306
11309,1249601,gate_30,29.0,True,False,11309
11311,1249765,gate_30,3.0,False,False,11311
11313,1250389,gate_30,34.0,True,False,11313
11314,1250391,gate_30,4.0,True,False,11314
11315,1250498,gate_30,14.0,False,False,11315
11317,1250723,gate_30,15.0,False,False,11317
11319,1250812,gate_30,406.0,True,True,11319
11320,1250826,gate_30,1.0,False,False,11320
11321,1250836,gate_30,91.0,True,False,11321
11323,1251213,gate_30,24.0,True,False,11323
11327,1251781,gate_30,26.0,False,False,11327
11330,1251934,gate_30,1.0,False,False,11330
11335,1252346,gate_30,4.0,False,False,11335
11336,1252419,gate_30,161.0,False,False,11336
11337,1252619,gate_30,32.0,True,False,11337
11338,1252709,gate_30,27.0,False,True,11338
11339,1252735,gate_30,102.0,True,False,11339
11340,1252994,gate_30,1.0,False,False,11340
11341,1253050,gate_30,10.0,False,False,11341
11345,1253552,gate_30,75.0,True,True,11345
11346,1253662,gate_30,0.0,False,False,11346
11347,1253803,gate_30,53.0,True,False,11347
11348,1253947,gate_30,0.0,False,False,11348
11351,1254166,gate_30,46.0,True,False,11351
11353,1254371,gate_30,4.0,False,False,11353
11354,1254387,gate_30,2.0,False,False,11354
11359,1254639,gate_30,68.0,True,False,11359
11360,1254856,gate_30,12.0,False,False,11360
11365,1255463,gate_30,21.0,True,False,11365
11366,1255639,gate_30,3.0,False,False,11366
11367,1255746,gate_30,9.0,False,False,11367
11368,1255873,gate_30,15.0,False,False,11368
11371,1255998,gate_30,0.0,False,False,11371
11372,1256171,gate_30,20.0,True,True,11372
11377,1256772,gate_30,8.0,True,False,11377
11378,1256820,gate_30,14.0,False,False,11378
11381,1257061,gate_30,24.0,False,False,11381
11383,1257252,gate_30,15.0,False,False,11383
11385,1257374,gate_30,25.0,True,False,11385
11386,1257398,gate_30,110.0,True,True,11386
11387,1257482,gate_30,74.0,True,True,11387
11388,1257741,gate_30,23.0,True,False,11388
11389,1257795,gate_30,20.0,False,False,11389
11390,1257853,gate_30,10.0,False,False,11390
11391,1258042,gate_30,9.0,False,False,11391
11393,1258334,gate_30,0.0,False,False,11393
11398,1258809,gate_30,0.0,False,False,11398
11399,1258817,gate_30,58.0,True,False,11399
11400,1258844,gate_30,5.0,False,False,11400
11401,1259033,gate_30,47.0,True,False,11401
11410,1260196,gate_30,13.0,False,False,11410
11411,1260226,gate_30,14.0,True,False,11411
11412,1260395,gate_30,13.0,False,False,11412
11413,1260475,gate_30,71.0,False,False,11413
11416,1260691,gate_30,24.0,False,False,11416
11417,1260772,gate_30,8.0,False,False,11417
11420,1260919,gate_30,4.0,False,False,11420
11421,1260985,gate_30,18.0,False,False,11421
11422,1261025,gate_30,4.0,False,False,11422
11429,1261742,gate_30,1.0,False,False,11429
11431,1262057,gate_30,38.0,False,False,11431
11432,1262203,gate_30,2.0,True,False,11432
11433,1262252,gate_30,4.0,False,False,11433
11436,1262496,gate_30,5.0,False,False,11436
11437,1262694,gate_30,1.0,False,False,11437
11438,1262845,gate_30,56.0,True,False,11438
11443,1263587,gate_30,23.0,False,False,11443
11448,1263912,gate_30,11.0,True,False,11448
11449,1263913,gate_30,1.0,False,False,11449
11452,1264960,gate_30,8.0,True,False,11452
11453,1264995,gate_30,42.0,True,False,11453
11455,1265052,gate_30,4.0,False,False,11455
11456,1265085,gate_30,153.0,False,True,11456
11457,1265163,gate_30,26.0,True,False,11457
11458,1265262,gate_30,16.0,False,False,11458
11461,1265720,gate_30,10.0,False,False,11461
11462,1265811,gate_30,1.0,False,False,11462
11463,1266017,gate_30,19.0,False,False,11463
11464,1266118,gate_30,4.0,False,False,11464
11469,1266660,gate_30,30.0,True,False,11469
11470,1266667,gate_30,13.0,False,False,11470
11475,1267068,gate_30,6.0,False,False,11475
11478,1267763,gate_30,4.0,False,False,11478
11479,1267804,gate_30,28.0,False,False,11479
11480,1267852,gate_30,35.0,True,False,11480
11481,1267973,gate_30,7.0,False,False,11481
11482,1267982,gate_30,23.0,True,False,11482
11483,1268098,gate_30,1.0,True,False,11483
11484,1268112,gate_30,88.0,True,False,11484
11485,1268193,gate_30,18.0,True,False,11485
11487,1268546,gate_30,1.0,False,False,11487
11489,1268655,gate_30,16.0,True,False,11489
11490,1268782,gate_30,35.0,True,True,11490
11491,1268870,gate_30,143.0,True,False,11491
11492,1268937,gate_30,8.0,False,False,11492
11493,1268948,gate_30,40.0,True,False,11493
11494,1269316,gate_30,7.0,False,False,11494
11495,1269330,gate_30,2.0,False,False,11495
11497,1269953,gate_30,21.0,False,True,11497
11499,1270038,gate_30,40.0,False,False,11499
11502,1270298,gate_30,1.0,False,False,11502
11503,1270454,gate_30,1.0,False,False,11503
11507,1270774,gate_30,494.0,True,True,11507
11508,1270934,gate_30,2.0,False,False,11508
11509,1271121,gate_30,183.0,True,True,11509
11510,1271142,gate_30,9.0,True,True,11510
11512,1271358,gate_30,6.0,False,False,11512
11514,1271665,gate_30,18.0,True,False,11514
11515,1272109,gate_30,10.0,False,False,11515
11517,1272162,gate_30,88.0,True,False,11517
11518,1272187,gate_30,9.0,False,False,11518
11519,1272277,gate_30,5.0,False,False,11519
11520,1272333,gate_30,1.0,False,False,11520
11523,1272890,gate_30,35.0,False,True,11523
11524,1273012,gate_30,4.0,False,False,11524
11525,1273651,gate_30,13.0,True,False,11525
11526,1273701,gate_30,11.0,False,False,11526
11527,1273747,gate_30,1.0,False,False,11527
11530,1274012,gate_30,12.0,False,False,11530
11533,1274283,gate_30,14.0,False,False,11533
11534,1274536,gate_30,3.0,False,False,11534
11536,1274735,gate_30,126.0,True,False,11536
11537,1274957,gate_30,83.0,False,False,11537
11538,1275057,gate_30,331.0,True,True,11538
11539,1275327,gate_30,1.0,False,False,11539
11541,1275413,gate_30,115.0,True,False,11541
11550,1276292,gate_30,1.0,False,False,11550
11552,1276689,gate_30,16.0,False,True,11552
11553,1276909,gate_30,26.0,True,False,11553
11557,1277706,gate_30,27.0,True,False,11557
11560,1277951,gate_30,29.0,True,False,11560
11563,1278153,gate_30,1.0,False,False,11563
11565,1278235,gate_30,1.0,False,False,11565
11568,1278737,gate_30,62.0,True,True,11568
11571,1279024,gate_30,90.0,False,False,11571
11575,1279646,gate_30,9.0,True,False,11575
11576,1279805,gate_30,38.0,True,True,11576
11577,1280301,gate_30,8.0,False,False,11577
11578,1280370,gate_30,35.0,True,False,11578
11584,1280907,gate_30,4.0,False,False,11584
11585,1280931,gate_30,2.0,False,False,11585
11586,1280957,gate_30,3.0,False,False,11586
11587,1280992,gate_30,8.0,False,True,11587
11590,1281189,gate_30,32.0,True,False,11590
11593,1281406,gate_30,1.0,False,False,11593
11594,1281434,gate_30,20.0,False,False,11594
11596,1281601,gate_30,78.0,True,True,11596
11597,1281648,gate_30,120.0,True,False,11597
11598,1281725,gate_30,35.0,True,False,11598
11599,1281982,gate_30,59.0,True,False,11599
11600,1282255,gate_30,8.0,False,False,11600
11605,1282497,gate_30,3.0,False,True,11605
11607,1282655,gate_30,7.0,False,False,11607
11610,1282973,gate_30,25.0,False,False,11610
11611,1283046,gate_30,14.0,False,False,11611
11612,1283212,gate_30,4.0,False,False,11612
11613,1283432,gate_30,4.0,False,False,11613
11615,1283522,gate_30,0.0,False,False,11615
11616,1284133,gate_30,18.0,True,False,11616
11617,1284565,gate_30,2.0,False,False,11617
11618,1284581,gate_30,9.0,False,False,11618
11619,1284711,gate_30,1.0,False,False,11619
11622,1284929,gate_30,7.0,False,False,11622
11623,1285147,gate_30,21.0,True,False,11623
11626,1285428,gate_30,18.0,True,False,11626
11627,1285466,gate_30,0.0,False,False,11627
11632,1285852,gate_30,8.0,True,False,11632
11634,1285989,gate_30,23.0,False,True,11634
11638,1286547,gate_30,1.0,False,False,11638
11639,1286804,gate_30,0.0,False,False,11639
11642,1287216,gate_30,28.0,True,False,11642
11644,1287267,gate_30,2.0,False,False,11644
11645,1287338,gate_30,7.0,False,False,11645
11647,1287475,gate_30,21.0,False,False,11647
11649,1288101,gate_30,0.0,False,False,11649
11654,1288768,gate_30,33.0,True,False,11654
11655,1289149,gate_30,22.0,True,False,11655
11656,1289169,gate_30,27.0,False,False,11656
11657,1289177,gate_30,13.0,False,False,11657
11658,1289297,gate_30,50.0,True,True,11658
11659,1289338,gate_30,61.0,True,False,11659
11660,1289617,gate_30,35.0,False,False,11660
11662,1289966,gate_30,137.0,True,True,11662
11665,1290248,gate_30,362.0,True,True,11665
11668,1290470,gate_30,97.0,True,False,11668
11670,1290740,gate_30,29.0,True,False,11670
11672,1290804,gate_30,23.0,True,False,11672
11674,1291079,gate_30,10.0,False,False,11674
11676,1291401,gate_30,16.0,False,False,11676
11677,1291441,gate_30,0.0,False,False,11677
11678,1291501,gate_30,254.0,False,True,11678
11679,1291522,gate_30,43.0,True,False,11679
11680,1291552,gate_30,614.0,True,True,11680
11681,1291688,gate_30,236.0,True,True,11681
11684,1291977,gate_30,5.0,False,False,11684
11686,1292176,gate_30,14.0,False,False,11686
11692,1292669,gate_30,0.0,False,False,11692
11697,1293223,gate_30,21.0,True,False,11697
11700,1293546,gate_30,16.0,False,False,11700
11701,1293567,gate_30,3.0,False,False,11701
11702,1293605,gate_30,52.0,True,True,11702
11703,1293768,gate_30,3.0,False,False,11703
11706,1294065,gate_30,10.0,False,False,11706
11707,1294169,gate_30,10.0,False,False,11707
11708,1294310,gate_30,46.0,False,False,11708
11709,1294356,gate_30,22.0,True,False,11709
11713,1294723,gate_30,13.0,False,True,11713
11714,1294763,gate_30,28.0,True,False,11714
11715,1294876,gate_30,38.0,True,False,11715
11718,1295071,gate_30,1.0,False,False,11718
11719,1295093,gate_30,220.0,True,True,11719
11722,1295354,gate_30,193.0,True,True,11722
11725,1295696,gate_30,7.0,False,False,11725
11727,1295840,gate_30,57.0,True,False,11727
11729,1296346,gate_30,114.0,False,True,11729
11731,1296463,gate_30,12.0,True,False,11731
11735,1297487,gate_30,124.0,True,True,11735
11738,1297719,gate_30,5.0,False,False,11738
11739,1297762,gate_30,4.0,False,False,11739
11740,1297795,gate_30,90.0,True,True,11740
11741,1297811,gate_30,107.0,True,False,11741
11742,1297851,gate_30,5.0,False,False,11742
11745,1298002,gate_30,21.0,True,False,11745
11746,1298016,gate_30,12.0,False,False,11746
11749,1298068,gate_30,2.0,False,False,11749
11750,1298387,gate_30,208.0,True,True,11750
11755,1299070,gate_30,49.0,False,False,11755
11756,1299132,gate_30,6.0,False,False,11756
11759,1299408,gate_30,8.0,True,False,11759
11760,1299525,gate_30,137.0,True,True,11760
11762,1299702,gate_30,223.0,True,True,11762
11765,1300015,gate_30,1.0,False,False,11765
11769,1300396,gate_30,55.0,True,True,11769
11772,1300676,gate_30,18.0,False,False,11772
11773,1301049,gate_30,153.0,True,True,11773
11776,1301310,gate_30,22.0,True,False,11776
11777,1301311,gate_30,3.0,False,False,11777
11779,1301503,gate_30,49.0,True,False,11779
11780,1301569,gate_30,4.0,False,False,11780
11781,1301649,gate_30,17.0,False,False,11781
11782,1301685,gate_30,2.0,False,False,11782
11783,1301729,gate_30,1.0,False,False,11783
11787,1302075,gate_30,82.0,True,False,11787
11788,1302159,gate_30,13.0,False,False,11788
11790,1302173,gate_30,7.0,False,False,11790
11791,1302326,gate_30,14.0,True,False,11791
11792,1302803,gate_30,11.0,False,False,11792
11796,1303321,gate_30,0.0,False,False,11796
11799,1303357,gate_30,5.0,False,False,11799
11800,1303379,gate_30,3.0,False,False,11800
11803,1303671,gate_30,113.0,True,True,11803
11804,1303854,gate_30,1.0,False,False,11804
11805,1304191,gate_30,22.0,True,False,11805
11806,1304344,gate_30,4.0,False,False,11806
11807,1304408,gate_30,35.0,True,False,11807
11810,1305155,gate_30,32.0,False,False,11810
11812,1305257,gate_30,26.0,True,False,11812
11816,1305582,gate_30,6.0,False,False,11816
11817,1305684,gate_30,45.0,True,False,11817
11820,1305905,gate_30,20.0,False,True,11820
11822,1306067,gate_30,7.0,False,False,11822
11823,1306286,gate_30,10.0,False,False,11823
11826,1306828,gate_30,43.0,True,False,11826
11827,1307237,gate_30,17.0,True,False,11827
11828,1307527,gate_30,95.0,True,False,11828
11829,1307536,gate_30,2.0,False,False,11829
11831,1307729,gate_30,10.0,False,False,11831
11832,1307762,gate_30,49.0,True,False,11832
11834,1307885,gate_30,12.0,True,False,11834
11836,1308200,gate_30,8.0,False,False,11836
11839,1308598,gate_30,6.0,False,False,11839
11840,1308659,gate_30,1.0,False,False,11840
11841,1308712,gate_30,31.0,True,False,11841
11842,1308901,gate_30,42.0,True,False,11842
11843,1308987,gate_30,3.0,True,False,11843
11844,1309049,gate_30,10.0,True,False,11844
11846,1309137,gate_30,33.0,True,False,11846
11847,1309140,gate_30,50.0,True,False,11847
11848,1309141,gate_30,11.0,True,True,11848
11855,1309754,gate_30,91.0,True,False,11855
11860,1310207,gate_30,11.0,False,False,11860
11861,1310431,gate_30,0.0,False,False,11861
11862,1310463,gate_30,3.0,False,False,11862
11864,1310543,gate_30,0.0,False,False,11864
11867,1311059,gate_30,19.0,True,True,11867
11868,1311274,gate_30,19.0,True,False,11868
11869,1311333,gate_30,5.0,False,False,11869
11872,1311595,gate_30,1.0,False,False,11872
11875,1311793,gate_30,8.0,True,False,11875
11876,1311923,gate_30,49.0,True,True,11876
11877,1311929,gate_30,11.0,True,False,11877
11878,1311983,gate_30,148.0,False,True,11878
11879,1312034,gate_30,12.0,False,False,11879
11881,1312138,gate_30,15.0,False,False,11881
11882,1312226,gate_30,4.0,False,False,11882
11883,1312248,gate_30,6.0,False,False,11883
11884,1312255,gate_30,10.0,False,False,11884
11886,1312532,gate_30,93.0,True,False,11886
11887,1312562,gate_30,72.0,True,False,11887
11891,1313292,gate_30,14.0,True,False,11891
11893,1313560,gate_30,1.0,False,False,11893
11897,1313618,gate_30,183.0,True,True,11897
11899,1313784,gate_30,11.0,False,False,11899
11900,1314088,gate_30,5.0,True,False,11900
11901,1314113,gate_30,12.0,False,False,11901
11903,1314273,gate_30,220.0,True,True,11903
11904,1314451,gate_30,6.0,False,False,11904
11905,1314562,gate_30,23.0,False,False,11905
11906,1314619,gate_30,48.0,True,False,11906
11911,1315103,gate_30,59.0,True,False,11911
11912,1315115,gate_30,20.0,False,False,11912
11914,1315273,gate_30,67.0,True,False,11914
11916,1315536,gate_30,43.0,False,False,11916
11918,1315616,gate_30,2.0,False,False,11918
11919,1315763,gate_30,6.0,False,False,11919
11920,1315913,gate_30,0.0,False,False,11920
11921,1315973,gate_30,19.0,True,False,11921
11922,1316035,gate_30,169.0,False,False,11922
11925,1316280,gate_30,15.0,False,False,11925
11926,1316839,gate_30,32.0,True,False,11926
11927,1316852,gate_30,409.0,True,True,11927
11930,1317345,gate_30,215.0,True,True,11930
11934,1318310,gate_30,209.0,True,True,11934
11935,1318673,gate_30,59.0,False,False,11935
11936,1318805,gate_30,290.0,False,True,11936
11938,1318874,gate_30,88.0,True,False,11938
11939,1318959,gate_30,20.0,True,False,11939
11940,1319002,gate_30,132.0,True,True,11940
11941,1319042,gate_30,8.0,False,False,11941
11946,1319616,gate_30,6.0,False,False,11946
11948,1319818,gate_30,40.0,False,False,11948
11950,1319983,gate_30,1.0,False,False,11950
11951,1320064,gate_30,92.0,True,True,11951
11956,1320266,gate_30,63.0,True,False,11956
11958,1320328,gate_30,117.0,True,True,11958
11960,1320425,gate_30,10.0,True,False,11960
11961,1320462,gate_30,27.0,True,False,11961
11963,1321256,gate_30,1.0,False,False,11963
11966,1321443,gate_30,1.0,False,False,11966
11969,1321665,gate_30,70.0,True,False,11969
11973,1322218,gate_30,0.0,False,False,11973
11976,1322573,gate_30,54.0,True,False,11976
11977,1322602,gate_30,7.0,False,False,11977
11978,1322761,gate_30,1.0,False,False,11978
11980,1323381,gate_30,3.0,False,False,11980
11981,1323416,gate_30,13.0,False,False,11981
11982,1323430,gate_30,152.0,True,True,11982
11983,1323560,gate_30,22.0,True,False,11983
11984,1323700,gate_30,51.0,True,False,11984
11985,1323809,gate_30,1209.0,True,True,11985
11989,1324083,gate_30,7.0,False,False,11989
11993,1324387,gate_30,1.0,False,False,11993
11996,1324723,gate_30,38.0,False,False,11996
11997,1324784,gate_30,10.0,False,False,11997
11998,1325478,gate_30,34.0,True,False,11998
12000,1325855,gate_30,3.0,False,False,12000
12002,1326038,gate_30,38.0,True,False,12002
12003,1326085,gate_30,70.0,True,False,12003
12007,1326461,gate_30,9.0,False,False,12007
12008,1326515,gate_30,148.0,True,True,12008
12010,1326685,gate_30,7.0,False,False,12010
12012,1326964,gate_30,21.0,False,False,12012
12013,1327140,gate_30,1.0,False,False,12013
12019,1327870,gate_30,5.0,False,False,12019
12021,1327991,gate_30,6.0,False,False,12021
12022,1328220,gate_30,34.0,True,False,12022
12023,1328247,gate_30,33.0,True,False,12023
12024,1328505,gate_30,1.0,False,False,12024
12026,1328583,gate_30,4.0,False,False,12026
12029,1329263,gate_30,129.0,True,False,12029
12036,1329936,gate_30,7.0,False,False,12036
12037,1329941,gate_30,2.0,False,False,12037
12039,1330099,gate_30,419.0,True,True,12039
12040,1330150,gate_30,5.0,False,False,12040
12041,1330316,gate_30,2.0,False,False,12041
12043,1330373,gate_30,1.0,False,False,12043
12044,1330402,gate_30,0.0,False,False,12044
12045,1330409,gate_30,2.0,False,False,12045
12047,1330461,gate_30,1.0,False,False,12047
12048,1330589,gate_30,12.0,False,False,12048
12050,1330803,gate_30,338.0,True,True,12050
12051,1330895,gate_30,19.0,True,False,12051
12052,1330979,gate_30,36.0,True,True,12052
12053,1331010,gate_30,87.0,True,True,12053
12055,1331555,gate_30,52.0,True,False,12055
12056,1331563,gate_30,29.0,True,True,12056
12058,1331741,gate_30,19.0,True,False,12058
12059,1331787,gate_30,104.0,True,False,12059
12062,1331907,gate_30,1.0,False,False,12062
12064,1332271,gate_30,0.0,False,False,12064
12068,1332669,gate_30,83.0,True,False,12068
12069,1332707,gate_30,167.0,True,True,12069
12070,1332798,gate_30,36.0,True,False,12070
12072,1332991,gate_30,1.0,False,False,12072
12075,1333433,gate_30,15.0,False,False,12075
12077,1333627,gate_30,118.0,True,True,12077
12078,1333745,gate_30,1.0,False,False,12078
12079,1333774,gate_30,16.0,True,False,12079
12080,1333853,gate_30,45.0,False,False,12080
12081,1333896,gate_30,7.0,False,False,12081
12084,1334623,gate_30,15.0,False,False,12084
12089,1335126,gate_30,25.0,False,False,12089
12090,1335173,gate_30,15.0,False,False,12090
12091,1335351,gate_30,144.0,True,False,12091
12095,1335879,gate_30,1.0,False,False,12095
12096,1335881,gate_30,4.0,False,False,12096
12097,1335965,gate_30,2.0,False,False,12097
12099,1336266,gate_30,12.0,True,True,12099
12102,1336514,gate_30,6.0,False,False,12102
12104,1336785,gate_30,5.0,True,False,12104
12109,1337130,gate_30,4.0,False,False,12109
12110,1337539,gate_30,1.0,False,False,12110
12111,1337675,gate_30,3.0,True,False,12111
12113,1337888,gate_30,47.0,True,False,12113
12114,1337977,gate_30,24.0,True,False,12114
12116,1338300,gate_30,12.0,False,False,12116
12118,1338798,gate_30,20.0,False,False,12118
12122,1339369,gate_30,21.0,False,False,12122
12123,1339396,gate_30,5.0,False,False,12123
12124,1339429,gate_30,4.0,False,False,12124
12125,1339552,gate_30,39.0,True,False,12125
12126,1339594,gate_30,50.0,True,False,12126
12127,1339722,gate_30,7.0,False,False,12127
12129,1339875,gate_30,3.0,True,False,12129
12130,1340318,gate_30,2.0,False,False,12130
12132,1340482,gate_30,61.0,True,True,12132
12133,1340627,gate_30,48.0,True,False,12133
12134,1340805,gate_30,107.0,True,False,12134
12135,1341089,gate_30,143.0,True,True,12135
12137,1341371,gate_30,2.0,False,False,12137
12138,1341520,gate_30,55.0,True,False,12138
12139,1341692,gate_30,95.0,True,True,12139
12142,1342103,gate_30,11.0,False,False,12142
12144,1342597,gate_30,5.0,False,False,12144
12149,1343226,gate_30,6.0,False,False,12149
12153,1343664,gate_30,9.0,True,False,12153
12157,1344251,gate_30,6.0,False,False,12157
12158,1344354,gate_30,14.0,True,False,12158
12159,1344469,gate_30,55.0,True,False,12159
12162,1344712,gate_30,15.0,False,False,12162
12163,1344805,gate_30,13.0,True,False,12163
12165,1345860,gate_30,1.0,False,False,12165
12166,1345939,gate_30,5.0,False,False,12166
12167,1346212,gate_30,192.0,True,True,12167
12168,1346417,gate_30,295.0,True,True,12168
12170,1346547,gate_30,21.0,True,False,12170
12171,1346674,gate_30,3.0,False,False,12171
12172,1346870,gate_30,32.0,False,False,12172
12173,1346940,gate_30,20.0,False,False,12173
12175,1347535,gate_30,223.0,True,False,12175
12181,1348146,gate_30,3.0,False,False,12181
12182,1348157,gate_30,19.0,True,False,12182
12183,1348226,gate_30,8.0,False,False,12183
12184,1348261,gate_30,3.0,False,False,12184
12185,1348350,gate_30,138.0,True,True,12185
12186,1348458,gate_30,8.0,True,False,12186
12189,1348685,gate_30,309.0,True,True,12189
12190,1348725,gate_30,21.0,False,False,12190
12193,1349028,gate_30,35.0,True,False,12193
12195,1349096,gate_30,3.0,False,False,12195
12196,1349161,gate_30,323.0,True,True,12196
12197,1349372,gate_30,22.0,True,False,12197
12198,1349453,gate_30,20.0,False,False,12198
12199,1349697,gate_30,40.0,True,True,12199
12201,1349936,gate_30,3.0,False,False,12201
12202,1349955,gate_30,17.0,False,False,12202
12205,1350894,gate_30,63.0,True,False,12205
12207,1351267,gate_30,9.0,False,False,12207
12208,1351304,gate_30,23.0,True,False,12208
12213,1351542,gate_30,0.0,False,False,12213
12214,1351721,gate_30,192.0,True,True,12214
12216,1351953,gate_30,0.0,False,False,12216
12217,1352185,gate_30,15.0,False,False,12217
12222,1352472,gate_30,12.0,True,False,12222
12225,1352679,gate_30,0.0,False,False,12225
12226,1352855,gate_30,3.0,False,False,12226
12228,1353350,gate_30,11.0,False,True,12228
12229,1353406,gate_30,16.0,False,False,12229
12230,1353479,gate_30,11.0,False,False,12230
12232,1353809,gate_30,38.0,True,False,12232
12234,1354286,gate_30,20.0,False,True,12234
12235,1354352,gate_30,1.0,False,False,12235
12236,1354357,gate_30,26.0,True,False,12236
12237,1354469,gate_30,3.0,False,False,12237
12240,1355032,gate_30,1.0,False,False,12240
12243,1355142,gate_30,14.0,True,False,12243
12245,1355421,gate_30,27.0,False,False,12245
12249,1355817,gate_30,13.0,True,False,12249
12250,1355856,gate_30,2.0,False,False,12250
12251,1355922,gate_30,121.0,True,True,12251
12252,1356018,gate_30,19.0,True,False,12252
12256,1356674,gate_30,42.0,False,False,12256
12257,1356932,gate_30,5.0,False,False,12257
12258,1356980,gate_30,6.0,False,False,12258
12260,1357396,gate_30,12.0,True,False,12260
12262,1357708,gate_30,2.0,False,False,12262
12264,1358124,gate_30,4.0,False,False,12264
12265,1358358,gate_30,2.0,False,False,12265
12268,1358565,gate_30,34.0,True,False,12268
12270,1359013,gate_30,17.0,False,False,12270
12272,1359117,gate_30,1.0,False,False,12272
12273,1359159,gate_30,0.0,False,False,12273
12274,1359373,gate_30,6.0,False,False,12274
12276,1359864,gate_30,41.0,False,True,12276
12277,1359931,gate_30,35.0,True,False,12277
12281,1360113,gate_30,1.0,False,False,12281
12282,1360188,gate_30,4.0,False,False,12282
12284,1360344,gate_30,70.0,False,True,12284
12289,1361108,gate_30,10.0,True,True,12289
12294,1361726,gate_30,5.0,False,True,12294
12297,1362190,gate_30,23.0,False,False,12297
12298,1362266,gate_30,1.0,False,False,12298
12302,1362706,gate_30,14.0,True,True,12302
12304,1362745,gate_30,5.0,False,False,12304
12309,1363127,gate_30,33.0,True,False,12309
12312,1363526,gate_30,7.0,False,False,12312
12317,1363838,gate_30,15.0,True,False,12317
12318,1363880,gate_30,24.0,False,False,12318
12319,1364061,gate_30,228.0,True,True,12319
12321,1364647,gate_30,7.0,False,False,12321
12323,1364894,gate_30,78.0,True,True,12323
12324,1365092,gate_30,7.0,False,False,12324
12326,1365387,gate_30,21.0,False,False,12326
